probe_seed,reference_seed,defense,test_view,subject_id,n_trials,accuracy,balanced_accuracy,macro_f1,macro_auroc_ovr,balanced_accuracy_gap_from_car
7,7,none,car,90,90,0.7111111111111111,0.7119565217391305,0.7163167340422021,0.9018943442517706,0.0
7,7,none,car,91,90,0.5777777777777777,0.5815217391304347,0.5791708291708292,0.8247325986320432,0.0
7,7,none,car,92,114,0.6666666666666666,0.6685185185185185,0.662326260833487,0.9026778112266618,0.0
7,7,none,car,93,90,0.5888888888888889,0.5894268774703557,0.5889499034878127,0.8515204508149788,0.0
7,7,none,car,94,90,0.6777777777777778,0.6788537549407114,0.6833265056328529,0.8919981729344442,0.0
7,7,none,car,95,90,0.6,0.5958498023715415,0.591637323943662,0.8539404885014592,0.0
7,7,none,car,96,90,0.7444444444444445,0.7464709203839638,0.7500974708320228,0.9266901736900687,0.0
7,7,none,car,97,90,0.5666666666666667,0.5696640316205533,0.5672715894868585,0.8253132081397245,0.0
7,7,none,car,98,90,0.5333333333333333,0.5317617165443252,0.5253972788856509,0.7352881730189962,0.0
7,7,none,car,99,90,0.4,0.4002211556559383,0.3941544566544567,0.6459500621773496,0.0
7,7,none,car,100,72,0.6388888888888888,0.6388888888888888,0.6251885369532428,0.8479938271604939,0.0
7,7,none,car,101,90,0.8555555555555555,0.8636363636363636,0.8442857142857143,0.9694158628930503,0.0
7,7,none,car,102,90,0.6888888888888889,0.6882411067193676,0.6937114420667052,0.8872690358368585,0.0
7,7,none,car,103,90,0.7555555555555555,0.7544466403162056,0.7562816353817194,0.920658420291012,0.0
7,7,none,car,104,87,0.6091954022988506,0.6095661584792019,0.5958764319681361,0.8778973781351499,0.0
7,7,none,car,105,90,0.7444444444444445,0.7406185300207039,0.7227986107594403,0.9480235925117496,0.0
7,7,none,car,106,90,0.4777777777777778,0.47634928477319777,0.4761038961038961,0.7337714545732161,0.0
7,7,none,car,107,90,0.3888888888888889,0.38809876717485414,0.39266679506862506,0.6994826720779358,0.0
7,7,none,car,108,90,0.6333333333333333,0.6289525691699605,0.614392346509672,0.8849598279816913,0.0
7,7,none,car,109,90,0.35555555555555557,0.3591897233201581,0.32441520467836255,0.6743952942217534,0.0
7,7,none,native32@car,90,90,0.5444444444444444,0.5464426877470355,0.5154849009980425,0.8012564112129424,0.16551383399209496
7,7,none,native32@car,91,90,0.4666666666666667,0.4688735177865613,0.4135744931818414,0.7943499342395208,0.11264822134387342
